smiles,score,time
CN(C)C(=O)CNC(=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,-11.2,6.117
O=C1NC(=O)C(CN2Cc3ccc(F)cc3C2=O)(c2ccc(N3CCCC3=O)cc2)N1,-10.99,6.874
COc1ccccc1Oc1ccc(NC=CC(=O)c2ccco2)cc1,-9.38,5.594
CCON=CCC(=O)c1ccc(OCC)cc1,-7.4,3.46
O=C(Nc1cccc(Oc2ccc3nc(NC(=O)C4CC4)cn3n2)c1)C1CC1,-9.85,6.275
COc1cc2nc(C)n(-c3ccccc3Cn3cc(S)nn3)c(=O)c2cc1OC,-9.11,6.652
OCCN1CCN=C1c1ccc(-c2ccc(-c3ccc(C4=NCCN4CCO)cc3)o2)cc1,-9.54,8.267
COc1ccccc1C(O)(C(=O)NNc1cccc(C)c1)c1ccccc1OC,-9.14,7.727
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(O)cc1,-9.44,6.103
C#CC(CCCC)OC(=O)NC(C)c1ccccc1,-8.01,4.348
O=C(CSc1cccc(C(F)(F)F)c1)C(F)(F)F,-8.4,3.156
CC(OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C1CC1,-8.38,8.988
CC(=O)Nc1cc2nc3c(O)cccc3oc-2cc1=O,-9.1,2.769
Cc1ccc(NC(=O)N(C)C)cc1NC(=O)N(C)C,-7.58,3.326
Cc1cccc(-n2nc(C)c(C(=O)N3CCC(C(N)=O)CC3)c2-n2cccc2)c1,-8.77,6.625
CNc1nc(NCc2ccc(NC(=O)c3ccc(C#N)cc3)cc2)c2ccccc2n1,-10.73,6.316
CCN(CC)c1ccc(C=CNC=O)cc1,-7.06,3.188
COc1ccc(CNC(=O)CSc2nnc(C)s2)cc1OC,-7.57,5.133
Cc1ccncc1-c1nc(C)c2c(C)nc3ccccc3n12,-7.34,2.771
O=c1cc(-c2ccccc2Cl)oc2c(-c3ccncc3)c(O)cc(O)c12,-8.61,4.627
O=c1n(-c2ccccc2)c(=O)n2n1CC(O)C2,-8.58,2.673
COc1ccc(S(=O)(=O)N2CCN(CC3CCCO3)CC2)cc1,-8.27,4.332
